seqnames,start,end,width,strand,Conc,Conc_YAF,Conc_GFP,Fold,p.value,FDR,YAF_1,YAF_2,YAF_3,GFP_1,GFP_2,GFP_3
7,96303166,96306239,3074,*,6.74553910796579,7.39682442914488,5.52604468810772,1.70357368444427,1.23774928292519e-16,1.59862827758946e-14,180.73,138.78,186.07,32.63,45.67,59.93
14,81399822,81403667,3846,*,7.20936966512717,7.78204317866899,6.24562076786488,1.45883521861837,1.23988749460071e-16,1.59862827758946e-14,185.89,215.81,258.61,86.38,72.02,69.23
6,17906931,17910124,3194,*,6.35622462430825,7.01049259674972,5.12576892883576,1.71801606574177,1.24033642806817e-16,1.59862827758946e-14,131.67,119.52,135.61,35.51,35.13,34.1
9,86339617,86341986,2370,*,5.68522306285643,6.49384278017999,3.67633831191844,2.31191471846587,1.28563267397388e-16,1.64603552887e-14,100.69,67.97,101.71,10.56,12.3,15.5
1,223704829,223708380,3552,*,7.18820528872646,7.73823984038071,6.28818512002014,1.3900002544817,1.50125996993418e-16,1.90805744666294e-14,206.54,202.22,231.8,72.94,86.08,75.43
6,111477439,111479193,1755,*,5.70787986564172,6.488394645506,3.88295762601346,2.1747763296316,1.51002322112156e-16,1.90805744666294e-14,100.69,86.66,82,14.4,12.3,17.57
11,47523231,47525646,2416,*,6.54033103021027,7.17596262523581,5.3766825740304,1.67915618864267,1.53684643744469e-16,1.92934105033235e-14,142,132.54,159.27,30.71,47.43,46.5
7,90816128,90818229,2102,*,6.04896353147183,6.76074174611658,4.58373596738018,1.95116707866575,1.68893968585531e-16,2.09787119247995e-14,118.76,94.59,111.96,17.28,29.86,24.8
3,189935074,189938906,3833,*,7.6060970585016,8.17806348120923,6.64439729144198,1.44086832307133,1.69279421728067e-16,2.09787119247995e-14,294.33,256.03,318.53,77.74,98.37,124
1,117146142,117149143,3002,*,6.57191349350011,7.21049765017142,5.39794137811818,1.66400986200372,1.78004719562149e-16,2.19195238426435e-14,160.07,129.71,154.54,47.03,47.43,32.03
15,87761502,87765668,4167,*,7.2734183551303,7.81292149298407,6.40178604722666,1.33898925403563,1.86952029645198e-16,2.2875592336269702e-14,224.62,215.81,234.17,82.54,84.32,86.8
2,235147563,235153724,6162,*,7.51499710918279,6.66789791376547,8.04516640357362,-1.29870684363622,1.93249859043401e-16,2.3497481288591702e-14,92.95,98.56,113.54,262.02,244.18,286.22
1,57410388,57412565,2178,*,6.94929816465159,7.53101613780043,5.95898819537576,1.47032848522768,2.0750104214721399e-16,2.50726102989506e-14,183.31,170.5,201.06,56.63,59.73,70.26
4,74426211,74429544,3334,*,6.72419734077446,7.38095197355371,5.48452153356044,1.719940712086,2.10689474353034e-16,2.52997491159454e-14,211.71,135.38,152.96,46.07,56.21,32.03
3,64187193,64192194,5002,*,6.6458882163036,7.28728543835836,5.46199111009352,1.65970525647647,2.13025545319615e-16,2.5422363380642702e-14,134.25,146.71,187.65,48.95,31.62,51.66
2,12004756,12008078,3323,*,6.76203431732209,7.3764700017157,5.66982013845268,1.56971675669607,2.16219406530224e-16,2.5645213413796502e-14,160.07,148.4,190.02,49.91,43.92,58.9
5,149844470,149864290,19821,*,9.52234642482021,8.66554170313581,10.0562344959141,-1.31087359757998,2.37301695821074e-16,2.79741078372489e-14,345.96,444.08,428.13,1128.71,973.19,1092.2
22,42718805,42728181,9377,*,8.32773720830097,7.52987292169102,8.83849657636204,-1.2321503367099,2.5178066932685197e-16,2.95010647278547e-14,162.65,199.38,192.38,467.42,423.36,482.55
7,24825139,24827715,2577,*,6.83989133401998,7.43240617351528,5.81699416643966,1.49658757811459,2.54658560644193e-16,2.96585177887602e-14,193.64,167.66,156.9,55.67,59.73,53.73
22,50044661,50050180,5520,*,7.65677975596654,6.6751461852339,8.23556778432674,-1.43096959114119,2.57383809241186e-16,2.97964142758074e-14,82.62,124.61,99.34,334.97,240.66,328.59
1,16715650,16722811,7162,*,8.11376429123283,7.23849179027336,8.65463382593561,-1.3333482226748,2.64372091805107e-16,3.04232479218341e-14,136.84,160.87,155.33,416.55,328.5,463.95
9,95023180,95026695,3516,*,6.48861604967308,7.11210915723395,5.36643620537893,1.65355928532922,2.8758771554482197e-16,3.27147954081713e-14,118.76,143.31,152.96,42.23,47.43,34.1
15,68514724,68519391,4668,*,8.13828746636962,8.63284231793004,7.37979583088252,1.20299735799928,2.87669540132888e-16,3.27147954081713e-14,395.02,387.44,408.42,170.84,168.64,160.16
10,133157154,133171070,13917,*,8.87369351977444,7.76491738375318,9.49316548757175,-1.57798884252362,3.04999674357727e-16,3.44827994406897e-14,162.65,276.98,212.88,770.71,548.08,843.17
2,132437024,132441804,4781,*,6.91585070476254,7.48467476753733,5.96321031366405,1.45335627507696,3.28104237235887e-16,3.6879297781868603e-14,180.73,174.46,182.13,57.59,73.78,55.8
22,46606819,46614762,7944,*,8.0082011805501,7.01644859436903,8.59040403267231,-1.42546709378491,3.56638499856388e-16,3.98548677325061e-14,87.78,156.33,144.29,398.31,330.25,427.79
12,132588794,132594468,5675,*,7.5236892845829,6.54707695844417,8.10077087507173,-1.41385634624909,3.7881337021517697e-16,4.20896487722415e-14,72.29,114.42,93.83,283.14,228.37,312.06
2,226114429,226116566,2138,*,5.74215402000561,6.50230500725124,4.03532262530401,2.10131980153004,4.27237476561016e-16,4.71987550534522e-14,90.36,83.83,97.77,13.44,14.05,21.7
9,69897338,69900859,3522,*,6.4524062784899,7.10369718269857,5.2328914396229,1.69157658918281,4.6441645201256e-16,5.10145640156751e-14,134.25,124.61,153.75,32.63,31.62,48.57
6,112230910,112233476,2567,*,5.94129932794838,6.65832487554732,4.45210134539141,1.98278862565021,4.785103623725289e-16,5.22657674336051e-14,105.85,88.36,108.81,18.24,29.86,17.57
1,118332795,118342910,10116,*,8.31855523357861,8.82345319826223,7.53510821031648,1.22807943815858,4.86928000726107e-16,5.28863990901001e-14,498.29,416.89,443.9,179.48,200.26,176.69
17,17927921,17939288,11368,*,8.55719745784439,9.07109272883923,7.75153589808561,1.26437872687064,4.98410184245497e-16,5.3525859033586e-14,464.73,544.91,603.95,231.31,200.26,214.93
1,115154592,115161063,6472,*,7.19764786765258,7.74668945029827,6.30033719378819,1.37509313191785,5.00635085021365e-16,5.3525859033586e-14,203.96,228.27,212.09,90.22,79.05,67.16
7,130275060,130282170,7111,*,8.17492489099673,8.71541207150355,7.30067228635515,1.35228439046345,5.01121423735534e-16,5.3525859033586e-14,426,361.95,473.07,150.69,187.96,134.33
17,20171129,20177128,6000,*,7.4758857132798,7.9986318882033,6.6478933954097,1.30839910981447,5.258588569329201e-16,5.58595015444184e-14,250.44,246.4,270.44,91.18,117.7,91.96
5,167915217,167920977,5761,*,7.36611943206357,7.9061736652662304,6.49302048077857,1.36853244282011,5.49378790907873e-16,5.77471561245405e-14,229.78,236.77,253.09,70.06,107.16,93
5,3526044,3527986,1943,*,6.16728903958709,4.68743612672295,6.88228149818096,-1.80960526026178,5.50783350801485e-16,5.77471561245405e-14,12.91,32.85,31.54,99.82,135.26,118.83
9,112041054,112044534,3481,*,6.65475913413983,7.25251111537632,5.61569601584816,1.52298136572284,5.525900730895349e-16,5.77471561245405e-14,144.58,151.24,161.63,51.83,45.67,49.6
15,96272979,96275719,2741,*,6.57303120289278,7.18496625617573,5.4889491018847,1.55690351318166,5.77976613524483e-16,6.00753863939184e-14,149.75,139.34,147.44,46.07,42.16,46.5
5,177992324,178000908,8585,*,8.16801414503563,7.37501865751511,8.67680328535811,-1.23799181833331,5.82425354365312e-16,6.02140608339282e-14,157.49,177.29,163.21,427.11,358.36,442.25
2,65365581,65368387,2807,*,6.35856266147219,7.00757144366329,5.147363770916,1.66987827840891,6.00342889196684e-16,6.17363248768059e-14,139.42,125.18,121.42,36.47,31.62,38.23
X,74520415,74524259,3845,*,6.45075033767263,7.07623921879574,5.3218574161736,1.63151039201827,6.17059286081541e-16,6.31196146974308e-14,142,128.01,134.83,37.43,47.43,35.13
5,180618532,180634476,15945,*,9.39184347843337,8.10993628256511,10.0597342524124,-1.74952910739794,6.57802574891672e-16,6.69331430546353e-14,193.64,356.85,278.32,1182.46,718.48,1300.92
5,109454348,109456261,1914,*,5.52985351444174,6.34143959920298,3.49988273641658,2.33191756605964,6.63845050554537e-16,6.71943265045595e-14,74.87,79.3,89.1,4.8,10.54,18.6
17,66538145,66544095,5951,*,7.97409675486785,8.51003624628128,7.11189922279895,1.31569090506759,6.74158486771603e-16,6.78828438789344e-14,395.02,333.63,365.05,116.13,133.51,165.33
1,6443218,6457808,14591,*,9.21745806758083,8.16155684832001,9.82058310977985,-1.52125853687482,8.00169438650645e-16,8.01537604012069e-14,203.96,344.39,310.65,991.46,727.26,994.03
1,118115149,118125102,9954,*,8.13391798345526,8.68824985829646,7.22209105195734,1.40500055552498,8.044208723643359e-16,8.01642717805139e-14,433.74,409.53,394.23,121.89,202.02,124
7,121797629,121800040,2412,*,5.93916743837659,6.63588110268425,4.5401658867624,1.92400810489737,8.264792701737519e-16,8.19401216936879e-14,87.78,106.49,104.08,18.24,29.86,21.7
1,182955374,182956660,1287,*,6.73861005959924,7.36684050523576,5.6004289717142,1.58212338702038,8.65827473330294e-16,8.540327827497231e-14,160.07,178.99,156.11,58.55,28.11,58.9
2,241820104,241822488,2385,*,6.52669960022532,5.43857129651315,7.13988117305802,-1.58226017294658,8.88646774603929e-16,8.72091781391764e-14,43.89,47.58,38.63,144.93,115.94,162.23
1,118134616,118138780,4165,*,6.92686871457114,7.51651948158907,5.91271180503473,1.53957484098608,9.13181250313489e-16,8.91643086480338e-14,185.89,167.1,196.32,49.91,84.32,46.5
4,6656147,6677559,21413,*,9.38792601751821,8.51353576384361,9.92846482367885,-1.3255242464681,9.61593813714965e-16,9.341956382186641e-14,296.91,404.43,395.01,1026.02,871.31,1026.07
8,67738323,67747831,9509,*,8.19833212480717,8.68725667980268,7.45317203601715,1.18494117817445,1.0419033573105501e-15,1.00393962119409e-13,420.84,390.84,424.98,171.8,184.45,169.46
4,106061685,106063622,1938,*,6.07931890719394,6.7938883151332,4.60140130933393,1.92893695837431,1.0437690159831001e-15,1.00393962119409e-13,134.25,86.66,111.96,19.2,29.86,23.77
15,82128004,82130750,2747,*,6.55046085062387,7.17312744156197,5.43104928866687,1.58835778942823,1.0602328318664701e-15,1.01472679893438e-13,131.67,154.64,146.65,45.11,31.62,52.7
1,59150178,59154082,3905,*,6.82955426002413,7.41532498655475,5.82712686233649,1.50814041309581,1.0954416259097302e-15,1.04325975141443e-13,149.75,177.86,184.5,44.15,57.97,68.2
7,71014162,71022950,8789,*,8.53435533337934,7.78200225624196,9.02632688490446,-1.18625915725704,1.1114906527752601e-15,1.05335533284824e-13,209.13,206.75,244.42,524.05,528.76,511.48
7,130959215,130963397,4183,*,6.90564229611007,7.46881309552145,5.96910941300997,1.42719425330632,1.11745970328475e-15,1.05384626554166e-13,175.56,168.23,187.65,55.67,70.27,62
7,116511445,116513198,1754,*,6.28214428041769,6.94208482823702,5.03054536117063,1.79809320786035,1.1538337045588701e-15,1.08286733059401e-13,121.35,112.72,134.83,23.03,49.19,25.83
2,241795110,241805322,10213,*,8.42567200579832,7.46655011361161,8.99674696299559,-1.41498224755281,1.17865663913438e-15,1.10081974900411e-13,142,199.38,189.23,556.68,389.98,585.88
1,59139426,59144963,5538,*,7.21109989604644,7.76133375851841,6.31053503305486,1.37545313397419,1.1847446273591301e-15,1.10118595580452e-13,227.2,190.32,233.38,71.02,89.59,77.5
21,16069962,16072089,2128,*,5.63132602905822,6.41509124042479,3.78646297101266,2.15264718653452,1.2808792623274702e-15,1.18484396069747e-13,98.11,75.9,82,15.36,10.54,15.5
17,20063651,20066791,3141,*,7.22366493270045,7.76374737834581,6.35049084374216,1.35065112624629,1.31978369615432e-15,1.21182797946936e-13,222.04,200.52,229.44,70.06,93.1,81.63
8,98725812,98727622,1811,*,5.95623092129289,6.68705603245364,4.40158481636255,1.99019123408575,1.32258678771032e-15,1.21182797946936e-13,126.51,83.27,99.34,15.36,26.35,21.7
11,57775867,57779873,4007,*,6.8283097321873,7.4270939738175,5.78603177748873,1.56274770532836,1.4158628607014602e-15,1.29117342858214e-13,131.67,191.45,193.17,43.19,56.21,66.13
7,47762810,47764140,1331,*,6.52487587264899,7.14489022469841,5.41430122228537,1.64339040026796,1.4323752406485702e-15,1.30009908579619e-13,118.76,137.08,168.73,33.59,50.94,43.4
2,239720253,239737446,17194,*,9.39880889922689,8.38942582721281,9.98688557809154,-1.47397968240784,1.4572039828092401e-15,1.31645442054444e-13,250.44,389.7,365.84,1086.48,822.12,1135.6
3,190182632,190187226,4595,*,7.45391793285807,8.00507147947454,6.5508360313352,1.36674243112219,1.49113495390286e-15,1.34084242157228e-13,299.49,226.01,245.21,93.1,110.67,77.5
1,12405418,12408032,2615,*,6.25764525079141,6.91876574494931,5.00159858668398,1.74281826609292,1.51148593551581e-15,1.35284988848737e-13,123.93,104.22,134.83,26.87,35.13,34.1
6,82873095,82879249,6155,*,7.22381092301422,7.76400926524443,6.35032811235535,1.36991687912992,1.6392141714681602e-15,1.46041140907807e-13,198.8,207.31,246,75.82,96.62,72.33
5,93188945,93190259,1315,*,5.73867686825068,6.49118210096131,4.07340168121386,2.04412221525313,1.80702170598636e-15,1.60252984595571e-13,100.69,79.3,89.88,19.2,15.81,15.5
3,149967281,149970044,2764,*,6.08108724972279,6.79674807730376,4.5981703119874,1.93652006133067,1.8915755221237503e-15,1.66985523147117e-13,136.84,85.53,111.17,17.28,31.62,23.77
8,137148283,137150717,2435,*,6.77077181320906,7.39011970033363,5.6624067115352,1.55144596836496,2.07655780423461e-15,1.82482236496672e-13,206.54,138.21,158.48,47.99,49.19,54.76
4,54049820,54052684,2865,*,6.52351661329084,7.13616122793257,5.43713309617245,1.5819866466915,2.11292494383635e-15,1.84837909227096e-13,131.67,130.28,160.06,46.07,45.67,38.23
4,73885623,73887101,1479,*,5.99641829479059,6.73887064460455,4.38370457901475,1.99792043311698,2.14676482575235e-15,1.86952271965181e-13,142,79.87,98.56,20.16,22.84,19.63
17,18375740,18384154,8415,*,8.03914871574165,7.05120592412559,8.62006964985073,-1.44447409301187,2.5966728702201903e-15,2.25118729147833e-13,108.44,150.67,138.77,473.18,284.58,422.62
8,47512150,47515557,3408,*,6.17793640760376,6.84900013425507,4.88370547192963,1.73829991748324,2.7056323875344303e-15,2.33517816733049e-13,129.09,104.79,111.96,33.59,28.11,26.87
4,145733760,145737173,3414,*,6.41849613275276,7.05791672330851,5.24158207570033,1.61238041003235,2.7747698174459003e-15,2.38420555025251e-13,147.16,124.05,128.52,41.27,29.86,42.37
1,59155183,59157487,2305,*,5.99007820624645,6.67654028311064,4.63409280052803,1.84217569583828,2.81460201635295e-15,2.40773012310405e-13,87.78,100.82,118.27,23.03,24.59,26.87
17,4634764,4639695,4932,*,7.64598808183413,6.86884225952797,8.14829824442739,-1.20807827695087,2.8703792820815302e-15,2.44462742997719e-13,108.44,122.35,119.84,306.17,267.01,277.96
1,218459125,218460971,1847,*,5.9922575688623,6.69144917538268,4.58261611057446,1.86872877765877,3.1421834030202e-15,2.66437858467498e-13,82.62,103.66,123.79,28.79,19.32,23.77
4,23323196,23325456,2261,*,6.02446750048768,6.74928714672239,4.49874666843445,1.91447356176148,3.2232313057312404e-15,2.7211672853145e-13,126.51,82.7,113.54,27.83,19.32,20.67
4,2441420,2446645,5226,*,7.96739137717786,7.03402002552127,8.52944251656671,-1.35914474615028,3.2586821844043902e-15,2.73913489874305e-13,95.53,165.96,131.67,391.59,323.23,393.69
1,2873197,2896169,22973,*,9.8381133605877409,8.70142021561537,10.4659061498461,-1.61038244412562,3.3326311018672804e-15,2.78916697369698e-13,333.05,501.86,413.94,1567.34,987.25,1688.41
9,131676118,131680501,4384,*,6.99944135191205,7.55357750054,6.08815504518263,1.41422731644659,3.4009792925419102e-15,2.83410054580659e-13,152.33,203.91,207.36,60.47,70.27,73.36
19,13937470,13940284,2815,*,7.18069268428274,6.31977277414723,7.71614712570895,-1.32802386107254,3.50943664687966e-15,2.91192869931864e-13,77.45,77.03,85.15,222.67,175.67,232.49
7,108245217,108248788,3572,*,6.97535583506511,7.52263512044562,6.08283684262347,1.37112306117499,3.866120184446331e-15,3.19417527888465e-13,175.56,175.03,201.06,66.23,72.02,65.1
5,72176564,72181756,5193,*,7.13121710971696,7.68648712741094,6.21679505183858,1.39375264535598,3.8860217362682805e-15,3.19695566924573e-13,165.24,228.84,223.92,84.46,63.24,75.43
1,94923923,94929606,5684,*,7.42274607716975,7.94111431188666,6.60585959341891,1.28486578727581,4.1222763034169205e-15,3.37694778703217e-13,227.2,247.53,262.55,82.54,100.13,109.53
5,28542046,28543543,1498,*,5.74598581202746,6.48930998360155,4.12880313039452,2.00766948810718,4.1754901463831e-15,3.40610763713183e-13,103.27,78.73,87.52,16.32,17.57,18.6
3,188191633,188199691,8059,*,8.52311871801253,8.99629017884591,7.81435050217982,1.13868257555912,4.24441695569736e-15,3.44778626069315e-13,482.8,519.42,529.84,229.39,219.58,226.29
1,93661987,93668113,6127,*,7.5401180282576,8.04568293261206,6.75504072280561,1.24055345610396,4.3158528606773306e-15,3.491145747091e-13,258.18,247.53,287,102.7,115.94,105.4
7,977098,989513,12416,*,8.99130150366815,7.94432791727783,9.59158803044004,-1.51620802727167,4.55706057213007e-15,3.67090216837461e-13,209.13,287.75,242.05,887.81,534.03,892.77
3,188261827,188269275,7449,*,8.41322995215889,8.92528441341777,7.61215263792014,1.27123600646443,4.8701612676706405e-15,3.90683932729778e-13,444.07,491.66,522.74,164.12,238.91,183.93
7,141584840,141587465,2626,*,6.8320565648571,7.40886772309528,5.85623784810603,1.43977498493088,5.1644667989703005e-15,4.12581143076417e-13,178.14,149.54,182.13,52.79,57.97,63.03
5,62028985,62031001,2017,*,6.08778835838417,6.77714426679519,4.71982040552645,1.8667983709338,5.4822013222375404e-15,4.3616213235727697e-13,108.44,88.93,131.67,20.16,35.13,23.77
6,45326875,45328615,1741,*,5.94585807095804,6.68946646432103,4.32721488338986,1.97094757283276,5.93136143476424e-15,4.69963158271709e-13,103.27,81,125.36,25.91,10.54,23.77
6,158283531,158285928,2398,*,6.1741342066766,6.82426581082794,4.95885143813562,1.71366102045658,6.1578127827518806e-15,4.85914263383437e-13,111.02,109.89,119.06,23.03,35.13,35.13
1,84252667,84255321,2655,*,6.67308648207332,7.24810698138382,5.70250790165122,1.45576796379765,6.70489050333232e-15,5.26933528865544e-13,152.33,148.4,155.33,52.79,57.97,45.47
5,169694092,169700071,5980,*,7.46065160654546,7.99779205314972,6.59528402666499,1.34349315137505,6.8058813579418104e-15,5.32329549375768e-13,201.38,257.16,308.28,103.66,91.35,95.06
X,46325055,46328586,3532,*,6.31125391803928,6.94171689326963,5.16545164080916,1.63927300316134,6.828620919939511e-15,5.32329549375768e-13,118.76,114.42,135.61,29.75,38.65,39.27
1,6108400,6113722,5323,*,7.813610698805,6.92935830869604,8.3578307706309,-1.33939666685823,6.87748719371173e-15,5.33985782795297e-13,111.02,130.85,123.79,358,245.93,380.25
1,14345618,14347789,2172,*,6.33965395917199,6.9847020829956,5.14274391699149,1.68746372597997,6.998264931942141e-15,5.41189823716949e-13,92.95,138.78,148.23,35.51,28.11,42.37
5,139014508,139016046,1539,*,5.83819651832242,6.54804943601286,4.38164347936576,1.91819158365795,7.10746005755959e-15,5.47444323875695e-13,95.53,82.7,102.5,17.28,24.59,20.67
8,130262832,130267874,5043,*,7.33966513286592,7.85856454737281,6.5214375061852,1.29737617332874,7.155645157975091e-15,5.4896860253624e-13,222.04,224.31,249.94,76.78,108.91,89.9
3,188292195,188299622,7428,*,7.9524873637195,8.45399207031174,7.17729489642526,1.24196516403791,7.352430434944791e-15,5.61836116991255e-13,322.73,350.05,379.25,140.13,172.15,121.93
16,278416,285552,7137,*,7.93729126900103,6.99301225116337,8.50319137924617,-1.38478164671391,7.90395062537697e-15,6.0160266708824e-13,100.69,152.94,128.52,393.51,277.55,417.45
